seed,dataset_file,accuracy,f1,mcc,precision,recall,specificity,negative_predictive_value,prevalence,TP,FP,TN,FN,samples
7467074,all_coloc_first0_20s_window1_10Hz.pkl,0.7602123142250531,0.7497451805894084,0.5222551088783793,0.7839666357738647,0.7183864118895966,0.8020382165605096,0.7401253918495297,0.5,8459,2331,9444,3316,23550
7467074,all_coloc_first0_20s_window5_10Hz.pkl,0.8170484198318353,0.8203984819734346,0.6345385371211816,0.8056461380788223,0.8357011694210882,0.7983956702425824,0.8293344041762876,0.5,8647,2086,8261,1700,20694
7467074,all_coloc_first0_20s_window50_10Hz.pkl,0.6214361650720015,0.7171432697862508,0.32988092527057494,0.572424923626722,0.959795109693631,0.2830772204503721,0.8756352765321376,0.5,9931,7418,2929,416,20694
7467074,all_coloc_first0_5s_window10_40Hz.pkl,0.5554115853658537,0.6804652691549193,0.17806651790412154,0.5310825447497435,0.9467733739837398,0.1640497967479675,0.7550280636108513,0.5,37265,32903,6457,2095,78720
7467074,all_coloc_first0_5s_window100_40Hz.pkl,0.5206734813530807,0.6735645154290179,0.11811682071755578,0.5106744235021585,0.9890387213541003,0.052308241352060976,0.8267526188557615,0.5,38799,37177,2052,430,78458
7467074,all_coloc_first0_5s_window150_40Hz.pkl,0.520737209717301,0.673933402705515,0.1212332584610464,0.510691146127663,0.9905682020953887,0.050906217339213335,0.8436839881706801,0.5,38859,37232,1997,370,78458
7467074,all_coloc_first0_5s_window50_40Hz.pkl,0.5191438008130081,0.6715432339797822,0.10274453985125988,0.5099294985833828,0.983130081300813,0.055157520325203255,0.7657848324514991,0.5,38696,37189,2171,664,78720
7467074,all_coloc_first0_5s_window1_40Hz.pkl,0.6007676280293892,0.687126160192506,0.24170073073888118,0.564926164064156,0.8767847351683299,0.32475052089044854,0.7249449204406365,0.5,39977,30788,14807,5618,91190
7467074,all_coloc_first0_30s_window10_10Hz.pkl,0.8228993096881695,0.8178033549651035,0.6468114065240821,0.8420322743318205,0.7949297786241372,0.8508688407522018,0.8057935076645627,0.5,6679,1253,7149,1723,16804
7467074,all_coloc_first0_30s_window150_10Hz.pkl,0.5399215414791739,0.6825617959638578,0.1820525209538116,0.521025765678172,0.9892696434752509,0.0905734394830968,0.8940774487471527,0.5,8574,7882,785,93,17334
7467074,all_coloc_first0_30s_window100_10Hz.pkl,0.5750548055844006,0.6985595023735472,0.26188947740752105,0.5412518231974126,0.9847698165455174,0.16533979462328371,0.9156549520766774,0.5,8535,7234,1433,132,17334
7467074,all_coloc_first0_5s_window5_40Hz.pkl,0.5858104674796748,0.6851796421640097,0.22128682951953602,0.5526032987057486,0.9014481707317074,0.2701727642276423,0.7327223868256046,0.5,35481,28726,10634,3879,78720
7467074,all_coloc_first0_30s_window1_10Hz.pkl,0.8543927196359818,0.8558891454965358,0.7089383374521138,0.8471825351468739,0.8647765721619415,0.8440088671100222,0.8619087334683665,0.5,7412,1337,7234,1159,17142
7467074,all_coloc_first0_30s_window50_10Hz.pkl,0.7098309926208046,0.7596371882086168,0.4611247523707247,0.6483507236620667,0.9170435610568912,0.5026184241847179,0.8583333333333333,0.5,7705,4179,4223,697,16804
7467074,all_coloc_first0_30s_window5_10Hz.pkl,0.8243870507022137,0.8185674761758377,0.6501132189249157,0.8466234261732163,0.7923113544394191,0.8564627469650083,0.8048316743093614,0.5,6657,1206,7196,1745,16804
7467074,all_coloc_first0_5s_window150_60Hz.pkl,0.5206463941508807,0.6739812207457078,0.12167215562488026,0.5106389051417807,0.9909715298548798,0.050321258446881574,0.8478768082127858,0.5,35782,34291,1817,326,72216
7467074,all_coloc_first0_5s_window100_60Hz.pkl,0.5206740888445773,0.6736558278101991,0.11886624140239851,0.5106702305570247,0.9894483217015619,0.05189985598759278,0.8310421286031042,0.5,35727,34234,1874,381,72216
